peso,fecha
14.09,2018-07-30 07:33:49
17.0,2018-07-30 07:33:52
23.0,2018-07-30 07:33:54
28.5,2018-07-30 07:33:56
26.0,2018-07-30 07:33:57
21.5,2018-07-30 07:33:59
28.0,2018-07-30 07:34:01
21.5,2018-07-30 07:34:02
17.5,2018-07-30 07:34:05
23.0,2018-07-30 07:34:06
19.0,2018-07-30 07:34:08
34.5,2018-07-30 07:34:10
26.5,2018-07-30 07:34:12
24.5,2018-07-30 07:34:14
11.0,2018-07-30 07:34:16
19.5,2018-07-30 07:34:18
25.0,2018-07-30 07:34:20
22.0,2018-07-30 07:34:22
24.5,2018-07-30 07:34:24
15.5,2018-07-30 07:34:26
26.5,2018-07-30 07:34:27
26.5,2018-07-30 07:34:29
27.0,2018-07-30 07:34:31
23.5,2018-07-30 07:34:32
26.0,2018-07-30 07:34:34
20.5,2018-07-30 07:34:36
22.09,2018-07-30 08:02:00
28.5,2018-07-30 08:02:02
24.5,2018-07-30 08:02:05
29.5,2018-07-30 08:02:07
20.0,2018-07-30 08:02:09
34.5,2018-07-30 08:02:11
19.0,2018-07-30 08:02:13
27.0,2018-07-30 08:02:15
17.0,2018-07-30 08:02:17
26.5,2018-07-30 08:02:18
24.0,2018-07-30 08:02:20
25.5,2018-07-30 08:02:22
29.0,2018-07-30 08:02:23
20.0,2018-07-30 08:02:25
19.0,2018-07-30 08:02:27
20.0,2018-07-30 08:02:28
19.0,2018-07-30 08:02:29
26.0,2018-07-30 08:02:31
30.0,2018-07-30 08:02:32
24.0,2018-07-30 08:02:34
24.09,2018-07-30 09:28:51
24.0,2018-07-30 09:28:54
26.0,2018-07-30 09:28:56
17.0,2018-07-30 09:28:58
31.5,2018-07-30 09:28:59
16.5,2018-07-30 09:29:01
23.0,2018-07-30 09:29:02
22.5,2018-07-30 09:29:03
16.0,2018-07-30 09:29:05
28.5,2018-07-30 09:29:06
27.0,2018-07-30 09:29:07
31.5,2018-07-30 09:29:08
18.0,2018-07-30 09:29:09
20.5,2018-07-30 09:29:11
23.0,2018-07-30 09:29:12
24.5,2018-07-30 09:29:13
25.0,2018-07-30 09:29:14
20.0,2018-07-30 09:29:15
24.0,2018-07-30 09:29:17
13.5,2018-07-30 09:29:18
19.5,2018-07-30 09:29:19
25.5,2018-07-30 09:29:20
16.5,2018-07-30 09:29:22
11.0,2018-07-30 09:29:22
15.5,2018-07-30 09:29:23
20.59,2018-07-30 10:16:50
21.0,2018-07-30 10:16:53
23.0,2018-07-30 10:16:54
15.0,2018-07-30 10:16:56
16.5,2018-07-30 10:16:57
18.5,2018-07-30 10:16:58
26.5,2018-07-30 10:17:00
23.0,2018-07-30 10:17:01
11.5,2018-07-30 10:17:03
10.5,2018-07-30 10:17:04
20.5,2018-07-30 10:17:05
20.0,2018-07-30 10:17:07
22.5,2018-07-30 10:17:08
15.5,2018-07-30 10:17:09
21.0,2018-07-30 10:17:11
16.5,2018-07-30 10:17:12
16.0,2018-07-30 10:17:13
18.5,2018-07-30 10:17:15
17.0,2018-07-30 10:17:16
16.5,2018-07-30 10:17:17
18.5,2018-07-30 10:17:19
24.0,2018-07-30 10:17:20
22.5,2018-07-30 10:17:22
20.0,2018-07-30 10:17:23
23.59,2018-07-30 11:04:10
26.0,2018-07-30 11:04:12
19.0,2018-07-30 11:04:14
23.0,2018-07-30 11:04:16
22.5,2018-07-30 11:04:17
28.0,2018-07-30 11:04:18
21.0,2018-07-30 11:04:20
25.5,2018-07-30 11:04:21
22.0,2018-07-30 11:04:22
25.0,2018-07-30 11:04:24
22.5,2018-07-30 11:04:25
15.5,2018-07-30 11:04:26
12.0,2018-07-30 11:04:28
21.0,2018-07-30 11:04:29
17.5,2018-07-30 11:04:30
18.0,2018-07-30 11:04:32
21.5,2018-07-30 11:04:33
14.0,2018-07-30 11:04:34
23.0,2018-07-30 11:04:35
24.0,2018-07-30 11:04:37
9.5,2018-07-30 11:04:38
17.0,2018-07-30 11:04:40
22.5,2018-07-30 11:04:41
20.5,2018-07-30 11:04:43
17.5,2018-07-30 11:04:45
14.09,2018-07-30 11:49:42
15.0,2018-07-30 11:49:43
20.0,2018-07-30 11:49:45
19.5,2018-07-30 11:49:46
23.0,2018-07-30 11:49:47
12.5,2018-07-30 11:49:48
35.0,2018-07-30 11:49:49
17.0,2018-07-30 11:49:49
22.0,2018-07-30 11:49:51
11.5,2018-07-30 11:49:51
14.5,2018-07-30 11:49:53
18.0,2018-07-30 11:49:54
18.5,2018-07-30 11:49:55
21.5,2018-07-30 11:49:56
21.0,2018-07-30 11:49:57
28.5,2018-07-30 11:49:58
12.0,2018-07-30 11:49:59
19.5,2018-07-30 11:50:00
23.5,2018-07-30 11:50:01
17.0,2018-07-30 11:50:02
17.0,2018-07-30 11:50:03
21.0,2018-07-30 11:50:04
22.5,2018-07-30 11:50:05
25.59,2018-07-30 14:08:50
28.5,2018-07-30 14:08:51
20.0,2018-07-30 14:08:53
24.0,2018-07-30 14:08:54
17.0,2018-07-30 14:08:56
27.0,2018-07-30 14:08:58
23.0,2018-07-30 14:08:59
23.5,2018-07-30 14:09:01
22.0,2018-07-30 14:09:03
21.0,2018-07-30 14:09:04
25.0,2018-07-30 14:09:06
21.5,2018-07-30 14:09:08
23.5,2018-07-30 14:09:09
20.0,2018-07-30 14:09:11
20.0,2018-07-30 14:09:12
17.0,2018-07-30 14:09:14
15.0,2018-07-30 14:09:16
18.5,2018-07-30 14:09:17
28.0,2018-07-30 14:09:19
21.0,2018-07-30 14:09:21
25.0,2018-07-30 14:09:22
28.5,2018-07-30 14:09:24
17.0,2018-07-30 14:09:26
28.0,2018-07-30 14:09:27
19.0,2018-07-30 14:09:29
26.5,2018-07-30 14:09:31
29.59,2018-07-30 14:42:20
19.0,2018-07-30 14:42:23
28.5,2018-07-30 14:42:25
23.5,2018-07-30 14:42:26
23.0,2018-07-30 14:42:28
40.0,2018-07-30 14:42:30
12.5,2018-07-30 14:42:31
32.5,2018-07-30 14:42:33
29.0,2018-07-30 14:42:35
19.5,2018-07-30 14:42:36
14.0,2018-07-30 14:42:37
26.0,2018-07-30 14:42:39
22.0,2018-07-30 14:42:40
21.0,2018-07-30 14:42:41
23.5,2018-07-30 14:42:43
22.5,2018-07-30 14:42:44
27.5,2018-07-30 14:42:46
28.5,2018-07-30 14:42:47
14.0,2018-07-30 14:42:48
19.0,2018-07-30 14:42:49
19.59,2018-07-30 15:45:00
22.5,2018-07-30 15:45:03
17.0,2018-07-30 15:45:05
20.5,2018-07-30 15:45:08
25.5,2018-07-30 15:45:11
27.0,2018-07-30 15:45:14
13.5,2018-07-30 15:45:15
24.0,2018-07-30 15:45:16
28.09,2018-08-03 13:44:41
24.0,2018-08-03 13:44:43
20.5,2018-08-03 13:44:45
20.5,2018-08-03 13:44:47
29.5,2018-08-03 13:44:49
23.5,2018-08-03 13:44:51
21.0,2018-08-03 13:44:53
19.0,2018-08-03 13:44:55
24.0,2018-08-03 13:44:57
28.0,2018-08-03 13:44:59
28.5,2018-08-03 13:45:00
21.0,2018-08-03 13:45:02
27.5,2018-08-03 13:45:04
26.5,2018-08-03 13:45:06
24.5,2018-08-03 13:45:08
24.0,2018-08-03 13:45:09
24.5,2018-08-03 13:45:11
29.5,2018-08-03 13:45:13
22.5,2018-08-03 13:45:14
29.5,2018-08-03 13:45:16
24.09,2018-08-03 14:24:01
20.5,2018-08-03 14:24:03
23.5,2018-08-03 14:24:05
22.0,2018-08-03 14:24:06
21.0,2018-08-03 14:24:08
23.5,2018-08-03 14:24:10
29.0,2018-08-03 14:24:12
30.0,2018-08-03 14:24:14
24.5,2018-08-03 14:24:16
26.5,2018-08-03 14:24:18
34.5,2018-08-03 14:24:20
30.5,2018-08-03 14:24:22
26.0,2018-08-03 14:24:25
22.0,2018-08-03 14:24:27
24.5,2018-08-03 14:24:29
20.5,2018-08-03 14:24:31
23.0,2018-08-03 14:24:33
22.0,2018-08-03 14:24:35
21.0,2018-08-03 14:24:36
27.5,2018-08-03 14:24:38
15.09,2018-08-03 14:54:54
25.5,2018-08-03 14:54:57
27.5,2018-08-03 14:55:00
24.0,2018-08-03 14:55:02
24.5,2018-08-03 14:55:03
19.5,2018-08-03 14:55:06
37.0,2018-08-03 14:55:08
