peso,fecha
29.59,2018-07-27 07:11:50
30.0,2018-07-27 07:11:54
22.0,2018-07-27 07:11:57
26.0,2018-07-27 07:12:00
28.5,2018-07-27 07:12:02
34.0,2018-07-27 07:12:05
34.0,2018-07-27 07:12:07
20.0,2018-07-27 07:12:09
31.0,2018-07-27 07:12:11
28.5,2018-07-27 07:12:13
31.5,2018-07-27 07:12:15
28.0,2018-07-27 07:12:17
30.5,2018-07-27 07:12:19
28.5,2018-07-27 07:12:21
21.5,2018-07-27 07:12:23
32.5,2018-07-27 07:12:25
27.5,2018-07-27 07:12:27
38.0,2018-07-27 07:12:29
26.0,2018-07-27 07:12:31
21.5,2018-07-27 07:12:33
31.5,2018-07-27 07:12:35
31.0,2018-07-27 07:12:36
36.09,2018-07-27 07:44:58
22.5,2018-07-27 07:45:00
33.5,2018-07-27 07:45:02
31.5,2018-07-27 07:45:03
22.0,2018-07-27 07:45:05
38.0,2018-07-27 07:45:06
31.0,2018-07-27 07:45:08
32.0,2018-07-27 07:45:09
20.5,2018-07-27 07:45:11
25.5,2018-07-27 07:45:13
19.5,2018-07-27 07:45:14
21.0,2018-07-27 07:45:16
21.0,2018-07-27 07:45:17
21.0,2018-07-27 07:45:18
26.5,2018-07-27 07:45:20
23.0,2018-07-27 07:45:21
13.0,2018-07-27 07:45:23
20.5,2018-07-27 07:45:24
16.0,2018-07-27 07:45:26
20.0,2018-07-27 07:45:27
26.5,2018-07-27 07:45:28
36.59,2018-07-27 09:56:18
22.5,2018-07-27 09:56:20
24.0,2018-07-27 09:56:22
28.0,2018-07-27 09:56:23
31.5,2018-07-27 09:56:25
26.0,2018-07-27 09:56:26
31.0,2018-07-27 09:56:27
28.5,2018-07-27 09:56:29
20.0,2018-07-27 09:56:30
21.5,2018-07-27 09:56:31
28.5,2018-07-27 09:56:33
26.5,2018-07-27 09:56:34
26.0,2018-07-27 09:56:35
21.0,2018-07-27 09:56:36
21.0,2018-07-27 09:56:38
22.0,2018-07-27 09:56:39
21.5,2018-07-27 09:56:40
19.0,2018-07-27 09:56:41
21.0,2018-07-27 09:56:42
26.5,2018-07-27 09:56:43
22.59,2018-07-27 10:36:10
27.5,2018-07-27 10:36:12
18.5,2018-07-27 10:36:15
16.5,2018-07-27 10:36:17
24.5,2018-07-27 10:36:19
20.0,2018-07-27 10:36:21
25.0,2018-07-27 10:36:23
42.0,2018-07-27 10:36:25
28.0,2018-07-27 10:36:27
18.5,2018-07-27 10:36:29
28.0,2018-07-27 10:36:31
24.0,2018-07-27 10:36:33
30.0,2018-07-27 10:36:35
25.5,2018-07-27 10:36:37
24.5,2018-07-27 10:36:39
32.5,2018-07-27 10:36:41
13.0,2018-07-27 10:36:43
33.0,2018-07-27 10:36:45
26.0,2018-07-27 10:36:46
23.0,2018-07-27 10:36:48
19.09,2018-08-02 13:09:33
17.5,2018-08-02 13:09:41
17.5,2018-08-02 13:09:45
29.5,2018-08-02 13:09:49
30.5,2018-08-02 13:09:51
22.5,2018-08-02 13:09:54
22.0,2018-08-02 13:09:56
21.0,2018-08-02 13:09:59
16.0,2018-08-02 13:10:01
24.5,2018-08-02 13:10:04
23.0,2018-08-02 13:10:06
21.5,2018-08-02 13:10:09
26.5,2018-08-02 13:10:11
22.5,2018-08-02 13:10:13
27.0,2018-08-02 13:10:16
30.0,2018-08-02 13:10:18
27.0,2018-08-02 13:10:20
24.0,2018-08-02 13:10:21
31.5,2018-08-02 13:10:23
14.5,2018-08-02 13:10:25
22.59,2018-08-02 14:12:50
24.0,2018-08-02 14:12:52
34.0,2018-08-02 14:12:55
25.0,2018-08-02 14:12:57
34.5,2018-08-02 14:12:58
31.5,2018-08-02 14:13:00
29.0,2018-08-02 14:13:02
29.0,2018-08-02 14:13:04
26.0,2018-08-02 14:13:06
24.5,2018-08-02 14:13:07
30.5,2018-08-02 14:13:09
27.0,2018-08-02 14:13:10
28.5,2018-08-02 14:13:12
30.5,2018-08-02 14:13:14
28.0,2018-08-02 14:13:15
30.5,2018-08-02 14:13:17
16.5,2018-08-02 14:13:19
29.0,2018-08-02 14:13:20
27.5,2018-08-02 14:13:22
31.0,2018-08-02 14:13:23
28.5,2018-08-02 14:13:24
22.59,2018-08-02 14:54:17
31.5,2018-08-02 14:54:20
33.0,2018-08-02 14:54:22
18.5,2018-08-02 14:54:25
16.5,2018-08-02 14:54:27
23.0,2018-08-02 14:54:30
30.0,2018-08-02 14:54:33
23.5,2018-08-02 14:54:35
21.5,2018-08-02 14:54:38
26.0,2018-08-02 14:54:41
24.0,2018-08-02 14:54:43
25.0,2018-08-02 14:54:46
23.0,2018-08-02 14:54:49
27.5,2018-08-02 14:54:51
29.5,2018-08-02 14:54:54
26.5,2018-08-02 14:54:59
35.0,2018-08-02 14:55:03
25.0,2018-08-02 14:55:06
14.0,2018-08-02 14:55:09
11.5,2018-08-02 14:55:12
21.09,2018-08-02 15:48:30
26.0,2018-08-02 15:48:33
26.0,2018-08-02 15:48:35
24.0,2018-08-02 15:48:37
14.5,2018-08-02 15:48:41
20.5,2018-08-02 15:48:43
21.5,2018-08-02 15:48:46
18.5,2018-08-02 15:48:49
20.5,2018-08-02 15:48:51
22.0,2018-08-02 15:48:53
29.0,2018-08-02 15:48:55
14.0,2018-08-02 15:48:57
20.0,2018-08-02 15:48:59
13.0,2018-08-02 15:49:01
16.5,2018-08-02 15:49:03
16.5,2018-08-02 15:49:05
15.0,2018-08-02 15:49:07
23.0,2018-08-02 15:49:10
13.0,2018-08-02 15:49:12
10.0,2018-08-02 15:49:14
22.59,2018-08-02 16:55:52
19.5,2018-08-02 16:55:54
13.0,2018-08-02 16:55:56
23.0,2018-08-02 16:55:58
16.0,2018-08-02 16:56:00
22.0,2018-08-02 16:56:02
16.5,2018-08-02 16:56:04
12.5,2018-08-02 16:56:07
26.0,2018-08-02 16:56:10
17.0,2018-08-02 16:56:12
14.5,2018-08-02 16:56:14
19.0,2018-08-02 16:56:16
23.0,2018-08-02 16:56:18
23.0,2018-08-02 16:56:20
9.0,2018-08-02 16:56:22
15.5,2018-08-02 16:56:24
22.0,2018-08-02 16:56:26
24.0,2018-08-02 16:56:28
21.0,2018-08-02 16:56:30
25.5,2018-08-02 16:56:33
22.59,2018-08-03 00:05:05
21.5,2018-08-03 00:05:08
23.5,2018-08-03 00:05:12
27.5,2018-08-03 00:05:15
23.09,2018-08-03 00:10:30
18.59,2018-08-03 00:15:45
32.0,2018-08-03 00:15:47
25.5,2018-08-03 00:15:50
21.0,2018-08-03 00:15:53
23.0,2018-08-03 00:15:55
22.5,2018-08-03 00:15:58
22.0,2018-08-03 00:15:00
22.5,2018-08-03 00:15:03
21.0,2018-08-03 00:15:05
27.0,2018-08-03 00:15:07
23.5,2018-08-03 00:15:10
21.5,2018-08-03 00:15:12
23.5,2018-08-03 00:15:14
14.0,2018-08-03 00:15:16
23.5,2018-08-03 00:15:17
11.0,2018-08-03 00:15:19
27.59,2018-08-03 07:11:20
22.5,2018-08-03 07:11:22
16.5,2018-08-03 07:11:24
12.0,2018-08-03 07:11:26
21.5,2018-08-03 07:11:28
17.5,2018-08-03 07:11:29
24.0,2018-08-03 07:11:31
18.5,2018-08-03 07:11:33
31.5,2018-08-03 07:11:35
26.0,2018-08-03 07:11:37
26.0,2018-08-03 07:11:39
27.0,2018-08-03 07:11:40
24.5,2018-08-03 07:11:42
19.5,2018-08-03 07:11:44
20.5,2018-08-03 07:11:46
21.0,2018-08-03 07:11:48
21.0,2018-08-03 07:11:49
26.5,2018-08-03 07:11:51
22.5,2018-08-03 07:11:53
18.5,2018-08-03 07:11:54
32.09,2018-08-03 07:33:46
35.0,2018-08-03 07:33:49
24.5,2018-08-03 07:33:51
36.0,2018-08-03 07:33:53
26.5,2018-08-03 07:33:55
32.0,2018-08-03 07:33:57
29.0,2018-08-03 07:33:58
23.0,2018-08-03 07:34:01
20.5,2018-08-03 07:34:03
24.5,2018-08-03 07:34:05
26.0,2018-08-03 07:34:07
33.0,2018-08-03 07:34:08
23.0,2018-08-03 07:34:10
28.5,2018-08-03 07:34:12
24.5,2018-08-03 07:34:14
15.5,2018-08-03 07:34:16
